hash, embedding_size, embed_L2_norm, act, mess_dropout, node_dropout, num_layers, best-Recall@20, best-NDCG@20, best-Precision@20, best-Recall@40, best-NDCG@40, best-Precision@40, best-Recall@80, best-NDCG@80, best-Precision@80, ave-Recall@20, ave-NDCG@20, ave-Precision@20, ave-Recall@40, ave-NDCG@40, ave-Precision@40, ave-Recall@80, ave-NDCG@80, ave-Precision@80
1_031d24, 64, 0.0001, LeakyReLU(negative_slope=0.01), 0.3, 0, 2, 0.0725375239787535, 0.03119910748483708, 0.005058334285385912, 0.1137669261336082, 0.04016456891692739, 0.00401047853101236, 0.17840048354298144, 0.05201546338666422, 0.0031793507976435142, 0.06895446818166204, 0.02950758660529877, 0.004758831238410534, 0.11128405370297104, 0.03869330294899488, 0.0038688290202232604, 0.17281205118687634, 0.049958249235354094, 0.0030535001015964485, {'lr': 0.001, 'op': 'Adam', 'dataset': 'NetEase', 'model': 'IHGCN', 'sample': 'simple'}
