hash, embedding_size, embed_L2_norm, act, mess_dropout, node_dropout, num_layers, best-Recall@20, best-NDCG@20, best-Precision@20, best-Recall@40, best-NDCG@40, best-Precision@40, best-Recall@80, best-NDCG@80, best-Precision@80, ave-Recall@20, ave-NDCG@20, ave-Precision@20, ave-Recall@40, ave-NDCG@40, ave-Precision@40, ave-Recall@80, ave-NDCG@80, ave-Precision@80
1_1e6af5, 64, 0.0001, LeakyReLU(negative_slope=0.01), 0.3, 0, 2, 0.07224297500318594, 0.03045825464004083, 0.005028627036575804, 0.11469383150632095, 0.03968651306040668, 0.0040050773011423724, 0.17521105639888437, 0.05085138239483989, 0.003127363231445577, 0.06986958377495485, 0.0296777340271721, 0.004807443104332629, 0.11160228212489876, 0.0387387901715201, 0.003874365388590509, 0.17178897577961386, 0.04978402073007044, 0.0030355407547439494, {'lr': 0.001, 'op': 'Adam', 'dataset': 'NetEase', 'model': 'IHGCN', 'sample': 'simple'}
