hash, embedding_size, embed_L2_norm, act, mess_dropout, node_dropout, num_layers, best-Recall@20, best-NDCG@20, best-Precision@20, best-Recall@40, best-NDCG@40, best-Precision@40, best-Recall@80, best-NDCG@80, best-Precision@80, ave-Recall@20, ave-NDCG@20, ave-Precision@20, ave-Recall@40, ave-NDCG@40, ave-Precision@40, ave-Recall@80, ave-NDCG@80, ave-Precision@80
1_7b62f5, 64, 0.0001, LeakyReLU(negative_slope=0.01), 0.3, 0, 2, 0.07283686612844081, 0.031240782341612483, 0.005104245621406376, 0.11717307566308661, 0.04081669611743862, 0.004075294444425016, 0.1761259302743197, 0.05172532386703549, 0.00315572001644431, 0.07158925526340695, 0.030644903344470325, 0.004933563849840551, 0.1138229487871292, 0.0398270038171735, 0.0039633521426054984, 0.1738225245303207, 0.05084730332647478, 0.0030840175507830226, {'lr': 0.001, 'op': 'Adam', 'dataset': 'NetEase', 'model': 'IHGCN', 'sample': 'simple'}
