hash, embedding_size, embed_L2_norm, act, mess_dropout, node_dropout, num_layers, best-Recall@20, best-NDCG@20, best-Precision@20, best-Recall@40, best-NDCG@40, best-Precision@40, best-Recall@80, best-NDCG@80, best-Precision@80, ave-Recall@20, ave-NDCG@20, ave-Precision@20, ave-Recall@40, ave-NDCG@40, ave-Precision@40, ave-Recall@80, ave-NDCG@80, ave-Precision@80
1_ebc0e7, 64, 0.0001, LeakyReLU(negative_slope=0.01), 0.3, 0, 2, 0.27363383765960314, 0.13298721029855948, 0.021865495357532766, 0.3692404697697966, 0.15529014275419667, 0.01537681681435428, 0.47780244807288147, 0.17649773755320103, 0.010168131157609811, 0.2694576411683965, 0.13183436443693694, 0.021453193910785043, 0.36713448718175085, 0.15466433464171475, 0.015252619315015583, 0.47411957251215836, 0.17565714432283525, 0.01011532623649409, {'lr': 0.001, 'op': 'Adam', 'dataset': 'Youshu', 'model': 'IHGCN', 'sample': 'simple'}
