hash, embedding_size, embed_L2_norm, act, mess_dropout, node_dropout, num_layers, best-Recall@20, best-NDCG@20, best-Precision@20, best-Recall@40, best-NDCG@40, best-Precision@40, best-Recall@80, best-NDCG@80, best-Precision@80, ave-Recall@20, ave-NDCG@20, ave-Precision@20, ave-Recall@40, ave-NDCG@40, ave-Precision@40, ave-Recall@80, ave-NDCG@80, ave-Precision@80
1_052b0f, 64, 0.0001, LeakyReLU(negative_slope=0.01), 0.3, 0, 2, 0.2683785487848909, 0.13048983023109448, 0.021206489323199944, 0.3665986829772516, 0.15337965108930118, 0.015157148458539493, 0.47319610894793956, 0.17426407051150886, 0.010054072644026467, 0.2647105303033054, 0.12964712737903034, 0.021029064195226196, 0.3630071549127133, 0.15257013081779106, 0.01504393397412134, 0.4685457189004943, 0.17334520289043026, 0.010006759246485827, {'lr': 0.001, 'op': 'Adam', 'dataset': 'Youshu', 'model': 'IHGCN', 'sample': 'simple'}
