hash, embedding_size, embed_L2_norm, act, mess_dropout, node_dropout, num_layers, best-Recall@20, best-NDCG@20, best-Precision@20, best-Recall@40, best-NDCG@40, best-Precision@40, best-Recall@80, best-NDCG@80, best-Precision@80, ave-Recall@20, ave-NDCG@20, ave-Precision@20, ave-Recall@40, ave-NDCG@40, ave-Precision@40, ave-Recall@80, ave-NDCG@80, ave-Precision@80
1_710be0, 64, 0.0001, LeakyReLU(negative_slope=0.01), 0.3, 0, 2, 0.27139960337668184, 0.13170289622645556, 0.021916189319421086, 0.3670811989936687, 0.15427033842395552, 0.015511997812057757, 0.48117513034584636, 0.17634624804786508, 0.010282189993489309, 0.26876729415372724, 0.13133323027419658, 0.02172017634096239, 0.36892783115666716, 0.1548374141217406, 0.015524670754626376, 0.4801289034034804, 0.17642950462142776, 0.01026233543854946, {'lr': 0.001, 'op': 'Adam', 'dataset': 'Youshu', 'model': 'IHGCN', 'sample': 'simple'}
