hash, embedding_size, embed_L2_norm, act, mess_dropout, node_dropout, num_layers, best-Recall@20, best-NDCG@20, best-Precision@20, best-Recall@40, best-NDCG@40, best-Precision@40, best-Recall@80, best-NDCG@80, best-Precision@80, ave-Recall@20, ave-NDCG@20, ave-Precision@20, ave-Recall@40, ave-NDCG@40, ave-Precision@40, ave-Recall@80, ave-NDCG@80, ave-Precision@80
1_d5f0f5, 64, 0.0001, LeakyReLU(negative_slope=0.01), 0.3, 0, 2, 0.07629975832679224, 0.033412658796076564, 0.005263584355781541, 0.1198262362960761, 0.04297081663346618, 0.004230582354791713, 0.18196890556852208, 0.05435355803976052, 0.0032441666337896967, 0.07478678103488477, 0.03278149563923399, 0.005184455113391891, 0.11796376433964359, 0.04221941793313923, 0.004151182957021751, 0.1788622643554315, 0.05340458143989816, 0.0031892757379488436, {'lr': 0.001, 'op': 'Adam', 'dataset': 'NetEase', 'model': 'IHGCN', 'sample': 'simple'}
