hash, embedding_size, embed_L2_norm, act, mess_dropout, node_dropout, num_layers, best-Recall@20, best-NDCG@20, best-Precision@20, best-Recall@40, best-NDCG@40, best-Precision@40, best-Recall@80, best-NDCG@80, best-Precision@80, ave-Recall@20, ave-NDCG@20, ave-Precision@20, ave-Recall@40, ave-NDCG@40, ave-Precision@40, ave-Recall@80, ave-NDCG@80, ave-Precision@80
1_dc8ad9, 64, 0.0001, LeakyReLU(negative_slope=0.01), 0.3, 0, 2, 0.059687859736213135, 0.024924228164847576, 0.004248136597149983, 0.09521581076566069, 0.03264521815883195, 0.0033893269909578173, 0.15189303241229873, 0.04300755960992568, 0.0027155126530008645, 0.055390426712596565, 0.023403613351907614, 0.0038865183842572357, 0.08918824978571185, 0.0307440407772977, 0.0031377606594505864, 0.1440161549247881, 0.04073451177288598, 0.002538079330253977, {'lr': 0.001, 'op': 'Adam', 'dataset': 'NetEase', 'model': 'IHGCN', 'sample': 'simple'}
