hash, embedding_size, embed_L2_norm, act, mess_dropout, node_dropout, num_layers, best-Recall@20, best-NDCG@20, best-Precision@20, best-Recall@40, best-NDCG@40, best-Precision@40, best-Recall@80, best-NDCG@80, best-Precision@80, ave-Recall@20, ave-NDCG@20, ave-Precision@20, ave-Recall@40, ave-NDCG@40, ave-Precision@40, ave-Recall@80, ave-NDCG@80, ave-Precision@80
1_45fb24, 64, 0.0001, LeakyReLU(negative_slope=0.01), 0.3, 0, 2, 0.05067192242265817, 0.021941331778101134, 0.003545965314027338, 0.08261759046525925, 0.02886418780124611, 0.0028964567402726027, 0.1280340783163604, 0.03719402892009813, 0.0022820568637172078, 0.03220943565897127, 0.013948061146011902, 0.002254375120601962, 0.05241425857921778, 0.018348494449048264, 0.0018578846078211911, 0.08348145889333815, 0.024049633840859366, 0.0014926204741088859, {'lr': 0.01, 'op': 'Adam', 'dataset': 'NetEase', 'model': 'IHGCN', 'sample': 'simple'}
