hash, embedding_size, embed_L2_norm, act, mess_dropout, node_dropout, num_layers, best-Recall@20, best-NDCG@20, best-Precision@20, best-Recall@40, best-NDCG@40, best-Precision@40, best-Recall@80, best-NDCG@80, best-Precision@80, ave-Recall@20, ave-NDCG@20, ave-Precision@20, ave-Recall@40, ave-NDCG@40, ave-Precision@40, ave-Recall@80, ave-NDCG@80, ave-Precision@80
1_8bc2e7, 64, 0.0001, LeakyReLU(negative_slope=0.01), 0.2, 0, 2, 0.2509095094299832, 0.12056906733330781, 0.020141940618052842, 0.3431650608445632, 0.14204347177952195, 0.014253126442855417, 0.45723952035236776, 0.16413047096946023, 0.009703447142739923, 0.24670338580720363, 0.1193954694669929, 0.019864819653334753, 0.339076867704659, 0.14092111822800607, 0.014136532876651888, 0.4519600927849886, 0.16280913151531215, 0.009616002217866794, {'lr': 0.001, 'op': 'Adam', 'dataset': 'Youshu', 'model': 'IHGCN', 'sample': 'simple'}
